Denom,Year,Mintage,Mint_State,Value
LargeCent,1851,9889707,VGood,35.0
LargeCent,1851,9889707,Fine,40.0
LargeCent,1851,9889707,VFine,60.0
LargeCent,1851,9889707,EFine,95.0
LargeCent,1851,9889707,AUncirculated,150.0
LargeCent,1851,9889707,MintState60,250.0
LargeCent,1851,9889707,MintState63,450.0
LargeCent,1852,5063094,Good,25.0
LargeCent,1852,5063094,VGood,35.0
LargeCent,1852,5063094,Fine,40.0
LargeCent,1852,5063094,VFine,60.0
LargeCent,1852,5063094,EFine,95.0
LargeCent,1852,5063094,AUncirculated,150.0
LargeCent,1852,5063094,MintState60,225.0
LargeCent,1852,5063094,MintState63,450.0
LargeCent,1853,6641131,Good,25.0
LargeCent,1853,6641131,VGood,35.0
LargeCent,1853,6641131,Fine,40.0
LargeCent,1853,6641131,VFine,60.0
LargeCent,1853,6641131,EFine,95.0
LargeCent,1853,6641131,AUncirculated,150.0
LargeCent,1853,6641131,MintState60,225.0
LargeCent,1853,6641131,MintState63,450.0
LargeCent,1854,4236156,Good,25.0
LargeCent,1854,4236156,VGood,35.0
LargeCent,1854,4236156,Fine,40.0
LargeCent,1854,4236156,VFine,60.0
LargeCent,1854,4236156,EFine,95.0
LargeCent,1854,4236156,AUncirculated,150.0
LargeCent,1854,4236156,MintState60,225.0
LargeCent,1854,4236156,MintState63,450.0
LargeCent,1855,1574829,Good,25.0
LargeCent,1855,1574829,VGood,40.0
LargeCent,1855,1574829,Fine,60.0
LargeCent,1855,1574829,VFine,95.0
LargeCent,1855,1574829,EFine,125.0
LargeCent,1855,1574829,AUncirculated,175.0
LargeCent,1855,1574829,MintState60,275.0
LargeCent,1855,1574829,MintState63,500.0
LargeCent,1856,2690463,Good,25.0
LargeCent,1856,2690463,VGood,35.0
LargeCent,1856,2690463,Fine,60.0
LargeCent,1856,2690463,VFine,95.0
LargeCent,1856,2690463,EFine,125.0
LargeCent,1856,2690463,AUncirculated,150.0
LargeCent,1856,2690463,MintState60,275.0
LargeCent,1856,2690463,MintState63,350.0
LargeCent,1857,333546,Good,150.0
LargeCent,1857,333546,VGood,250.0
LargeCent,1857,333546,Fine,325.0
LargeCent,1857,333546,VFine,475.0
LargeCent,1857,333546,EFine,550.0
LargeCent,1857,333546,AUncirculated,600.0
LargeCent,1857,333546,MintState60,750.0
LargeCent,1857,333546,MintState63,1250.0
Penny,1856,1500,Good,7000.0
Penny,1856,1500,VGood,7750.0
Penny,1856,1500,Fine,9750.0
Penny,1856,1500,VFine,11500.0
Penny,1856,1500,EFine,13000.0
Penny,1856,1500,AUncirculated,14000.0
Penny,1856,1500,MintState60,15500.0
Penny,1856,1500,MintState63,22500.0
Penny,1856,1500,Proof,16000.0
Penny,1857,17450000,Good,25.0
Penny,1857,17450000,VGood,40.0
Penny,1857,17450000,Fine,50.0
Penny,1857,17450000,VFine,60.0
Penny,1857,17450000,EFine,140.0
Penny,1857,17450000,AUncirculated,215.0
Penny,1857,17450000,MintState60,475.0
Penny,1857,17450000,MintState63,1000.0
Penny,1857,17450000,Proof,8000.0
Penny,1858,24600000,Good,25.0
Penny,1858,24600000,VGood,40.0
Penny,1858,24600000,Fine,50.0
Penny,1858,24600000,VFine,60.0
Penny,1858,24600000,EFine,140.0
Penny,1858,24600000,AUncirculated,215.0
Penny,1858,24600000,MintState60,450.0
Penny,1858,24600000,MintState63,1000.0
Penny,1858,24600000,Proof,8000.0
Penny,1859,36400000,Good,15.0
Penny,1859,36400000,VGood,20.0
Penny,1859,36400000,Fine,25.0
Penny,1859,36400000,VFine,55.0
Penny,1859,36400000,EFine,110.0
Penny,1859,36400000,AUncirculated,200.0
Penny,1859,36400000,MintState60,285.0
Penny,1859,36400000,MintState63,725.0
Penny,1859,36400000,Proof,2250.0
Penny,1860,20566000,Good,10.0
Penny,1860,20566000,VGood,15.0
Penny,1860,20566000,Fine,20.0
Penny,1860,20566000,VFine,35.0
Penny,1860,20566000,EFine,70.0
Penny,1860,20566000,AUncirculated,110.0
Penny,1860,20566000,MintState60,185.0
Penny,1860,20566000,MintState63,300.0
Penny,1860,20566000,Proof,900.0
Penny,1861,10100000,Good,25.0
Penny,1861,10100000,VGood,35.0
Penny,1861,10100000,Fine,45.0
Penny,1861,10100000,VFine,65.0
Penny,1861,10100000,EFine,110.0
Penny,1861,10100000,AUncirculated,175.0
Penny,1861,10100000,MintState60,225.0
Penny,1861,10100000,MintState63,400.0
Penny,1861,10100000,Proof,1200.0
Penny,1862,28075000,Good,10.0
Penny,1862,28075000,VGood,15.0
Penny,1862,28075000,Fine,20.0
Penny,1862,28075000,VFine,30.0
Penny,1862,28075000,EFine,50.0
Penny,1862,28075000,AUncirculated,75.0
Penny,1862,28075000,MintState60,120.0
Penny,1862,28075000,MintState63,215.0
Penny,1862,28075000,Proof,850.0
Penny,1863,49840000,Good,10.0
Penny,1863,49840000,VGood,15.0
Penny,1863,49840000,Fine,20.0
Penny,1863,49840000,VFine,30.0
Penny,1863,49840000,EFine,50.0
Penny,1863,49840000,AUncirculated,75.0
Penny,1863,49840000,MintState60,120.0
Penny,1863,49840000,MintState63,215.0
Penny,1863,49840000,Proof,850.0
Penny,1864,52973714,Good,20.0
Penny,1864,52973714,VGood,30.0
Penny,1864,52973714,Fine,40.0
Penny,1864,52973714,VFine,55.0
Penny,1864,52973714,EFine,100.0
Penny,1864,52973714,AUncirculated,150.0
Penny,1864,52973714,MintState60,240.0
Penny,1864,52973714,MintState63,400.0
Penny,1864,52973714,Proof,850.0
Penny,1865,35429286,Good,15.0
Penny,1865,35429286,VGood,20.0
Penny,1865,35429286,Fine,25.0
Penny,1865,35429286,VFine,30.0
Penny,1865,35429286,EFine,45.0
Penny,1865,35429286,AUncirculated,65.0
Penny,1865,35429286,MintState60,90.0
Penny,1865,35429286,MintState63,150.0
Penny,1865,35429286,Proof,375.0
Penny,1866,9826500,Good,50.0
Penny,1866,9826500,VGood,65.0
Penny,1866,9826500,Fine,80.0
Penny,1866,9826500,VFine,100.0
Penny,1866,9826500,EFine,190.0
Penny,1866,9826500,AUncirculated,250.0
Penny,1866,9826500,MintState60,275.0
Penny,1866,9826500,MintState63,380.0
Penny,1866,9826500,Proof,400.0
Penny,1867,9821000,Good,50.0
Penny,1867,9821000,VGood,70.0
Penny,1867,9821000,Fine,90.0
Penny,1867,9821000,VFine,135.0
Penny,1867,9821000,EFine,230.0
Penny,1867,9821000,AUncirculated,275.0
Penny,1867,9821000,MintState60,300.0
Penny,1867,9821000,MintState63,400.0
Penny,1867,9821000,Proof,400.0
Penny,1868,10266500,Good,40.0
Penny,1868,10266500,VGood,50.0
Penny,1868,10266500,Fine,70.0
Penny,1868,10266500,VFine,125.0
Penny,1868,10266500,EFine,170.0
Penny,1868,10266500,AUncirculated,220.0
Penny,1868,10266500,MintState60,250.0
Penny,1868,10266500,MintState63,360.0
Penny,1868,10266500,Proof,375.0
Penny,1869,6420000,Good,85.0
Penny,1869,6420000,VGood,120.0
Penny,1869,6420000,Fine,235.0
Penny,1869,6420000,VFine,335.0
Penny,1869,6420000,EFine,445.0
Penny,1869,6420000,AUncirculated,550.0
Penny,1869,6420000,MintState60,600.0
Penny,1869,6420000,MintState63,700.0
Penny,1869,6420000,Proof,380.0
Penny,1870,5275000,Good,55.0
Penny,1870,5275000,VGood,75.0
Penny,1870,5275000,Fine,200.0
Penny,1870,5275000,VFine,280.0
Penny,1870,5275000,EFine,375.0
Penny,1870,5275000,AUncirculated,450.0
Penny,1870,5275000,MintState60,500.0
Penny,1870,5275000,MintState63,850.0
Penny,1870,5275000,Proof,325.0
Penny,1871,3929500,Good,70.0
Penny,1871,3929500,VGood,85.0
Penny,1871,3929500,Fine,250.0
Penny,1871,3929500,VFine,350.0
Penny,1871,3929500,EFine,475.0
Penny,1871,3929500,AUncirculated,525.0
Penny,1871,3929500,MintState60,550.0
Penny,1871,3929500,MintState63,800.0
Penny,1871,3929500,Proof,325.0
Penny,1872,4042000,Good,90.0
Penny,1872,4042000,VGood,140.0
Penny,1872,4042000,Fine,300.0
Penny,1872,4042000,VFine,375.0
Penny,1872,4042000,EFine,500.0
Penny,1872,4042000,AUncirculated,650.0
Penny,1872,4042000,MintState60,785.0
Penny,1872,4042000,MintState63,1150.0
Penny,1872,4042000,Proof,400.0
Penny,1873,11676500,Good,25.0
Penny,1873,11676500,VGood,35.0
Penny,1873,11676500,Fine,65.0
Penny,1873,11676500,VFine,125.0
Penny,1873,11676500,EFine,185.0
Penny,1873,11676500,AUncirculated,235.0
Penny,1873,11676500,MintState60,410.0
Penny,1873,11676500,MintState63,550.0
Penny,1873,11676500,Proof,265.0
Penny,1874,14187500,Good,20.0
Penny,1874,14187500,VGood,25.0
Penny,1874,14187500,Fine,45.0
Penny,1874,14187500,VFine,65.0
Penny,1874,14187500,EFine,100.0
Penny,1874,14187500,AUncirculated,150.0
Penny,1874,14187500,MintState60,225.0
Penny,1874,14187500,MintState63,250.0
Penny,1874,14187500,Proof,250.0
Penny,1875,13528000,Good,20.0
Penny,1875,13528000,VGood,35.0
Penny,1875,13528000,Fine,60.0
Penny,1875,13528000,VFine,75.0
Penny,1875,13528000,EFine,120.0
Penny,1875,13528000,AUncirculated,160.0
Penny,1875,13528000,MintState60,235.0
Penny,1875,13528000,MintState63,260.0
Penny,1875,13528000,Proof,250.0
Penny,1876,7944000,Good,35.0
Penny,1876,7944000,VGood,40.0
Penny,1876,7944000,Fine,70.0
Penny,1876,7944000,VFine,135.0
Penny,1876,7944000,EFine,225.0
Penny,1876,7944000,AUncirculated,240.0
Penny,1876,7944000,MintState60,300.0
Penny,1876,7944000,MintState63,390.0
Penny,1876,7944000,Proof,250.0
Penny,1877,852500,Good,500.0
Penny,1877,852500,VGood,600.0
Penny,1877,852500,Fine,1100.0
Penny,1877,852500,VFine,1250.0
Penny,1877,852500,EFine,2150.0
Penny,1877,852500,AUncirculated,2850.0
Penny,1877,852500,MintState60,3800.0
Penny,1877,852500,MintState63,5250.0
Penny,1877,852500,Proof,3000.0
Penny,1878,5797500,Good,30.0
Penny,1878,5797500,VGood,45.0
Penny,1878,5797500,Fine,60.0
Penny,1878,5797500,VFine,110.0
Penny,1878,5797500,EFine,200.0
Penny,1878,5797500,AUncirculated,275.0
Penny,1878,5797500,MintState60,325.0
Penny,1878,5797500,MintState63,380.0
Penny,1878,5797500,Proof,235.0
Penny,1879,16228000,Good,8.0
Penny,1879,16228000,VGood,12.0
Penny,1879,16228000,Fine,20.0
Penny,1879,16228000,VFine,40.0
Penny,1879,16228000,EFine,70.0
Penny,1879,16228000,AUncirculated,80.0
Penny,1879,16228000,MintState60,90.0
Penny,1879,16228000,MintState63,140.0
Penny,1879,16228000,Proof,150.0
Penny,1880,38961000,Good,5.0
Penny,1880,38961000,VGood,7.0
Penny,1880,38961000,Fine,9.0
Penny,1880,38961000,VFine,12.0
Penny,1880,38961000,EFine,30.0
Penny,1880,38961000,AUncirculated,60.0
Penny,1880,38961000,MintState60,80.0
Penny,1880,38961000,MintState63,130.0
Penny,1880,38961000,Proof,150.0
Penny,1881,39208000,Good,5.0
Penny,1881,39208000,VGood,6.0
Penny,1881,39208000,Fine,8.0
Penny,1881,39208000,VFine,10.0
Penny,1881,39208000,EFine,25.0
Penny,1881,39208000,AUncirculated,35.0
Penny,1881,39208000,MintState60,60.0
Penny,1881,39208000,MintState63,90.0
Penny,1881,39208000,Proof,150.0
Penny,1882,38578000,Good,5.0
Penny,1882,38578000,VGood,6.0
Penny,1882,38578000,Fine,8.0
Penny,1882,38578000,VFine,10.0
Penny,1882,38578000,EFine,25.0
Penny,1882,38578000,AUncirculated,35.0
Penny,1882,38578000,MintState60,60.0
Penny,1882,38578000,MintState63,90.0
Penny,1882,38578000,Proof,150.0
Penny,1883,45591500,Good,5.0
Penny,1883,45591500,VGood,6.0
Penny,1883,45591500,Fine,8.0
Penny,1883,45591500,VFine,10.0
Penny,1883,45591500,EFine,25.0
Penny,1883,45591500,AUncirculated,35.0
Penny,1883,45591500,MintState60,60.0
Penny,1883,45591500,MintState63,90.0
Penny,1883,45591500,Proof,150.0
Penny,1884,23257800,Good,5.0
Penny,1884,23257800,VGood,7.0
Penny,1884,23257800,Fine,10.0
Penny,1884,23257800,VFine,14.0
Penny,1884,23257800,EFine,27.0
Penny,1884,23257800,AUncirculated,40.0
Penny,1884,23257800,MintState60,75.0
Penny,1884,23257800,MintState63,120.0
Penny,1884,23257800,Proof,150.0
Penny,1885,11761594,Good,8.0
Penny,1885,11761594,VGood,9.0
Penny,1885,11761594,Fine,15.0
Penny,1885,11761594,VFine,30.0
Penny,1885,11761594,EFine,65.0
Penny,1885,11761594,AUncirculated,80.0
Penny,1885,11761594,MintState60,110.0
Penny,1885,11761594,MintState63,200.0
Penny,1885,11761594,Proof,150.0
Penny,1886,17650000,Good,6.0
Penny,1886,17650000,VGood,8.0
Penny,1886,17650000,Fine,20.0
Penny,1886,17650000,VFine,50.0
Penny,1886,17650000,EFine,140.0
Penny,1886,17650000,AUncirculated,175.0
Penny,1886,17650000,MintState60,200.0
Penny,1886,17650000,MintState63,250.0
Penny,1886,17650000,Proof,150.0
Penny,1887,45223523,Good,3.0
Penny,1887,45223523,VGood,4.0
Penny,1887,45223523,Fine,5.0
Penny,1887,45223523,VFine,8.0
Penny,1887,45223523,EFine,18.0
Penny,1887,45223523,AUncirculated,28.0
Penny,1887,45223523,MintState60,55.0
Penny,1887,45223523,MintState63,80.0
Penny,1887,45223523,Proof,150.0
Penny,1888,37489832,Good,3.0
Penny,1888,37489832,VGood,4.0
Penny,1888,37489832,Fine,5.0
Penny,1888,37489832,VFine,8.0
Penny,1888,37489832,EFine,22.0
Penny,1888,37489832,AUncirculated,27.0
Penny,1888,37489832,MintState60,65.0
Penny,1888,37489832,MintState63,130.0
Penny,1888,37489832,Proof,150.0
Penny,1889,48866025,Good,3.0
Penny,1889,48866025,VGood,4.0
Penny,1889,48866025,Fine,5.0
Penny,1889,48866025,VFine,7.0
Penny,1889,48866025,EFine,18.0
Penny,1889,48866025,AUncirculated,27.0
Penny,1889,48866025,MintState60,60.0
Penny,1889,48866025,MintState63,80.0
Penny,1889,48866025,Proof,150.0
Penny,1890,57180114,Good,3.0
Penny,1890,57180114,VGood,4.0
Penny,1890,57180114,Fine,5.0
Penny,1890,57180114,VFine,7.0
Penny,1890,57180114,EFine,16.0
Penny,1890,57180114,AUncirculated,27.0
Penny,1890,57180114,MintState60,60.0
Penny,1890,57180114,MintState63,80.0
Penny,1890,57180114,Proof,150.0
Penny,1891,47070000,Good,3.0
Penny,1891,47070000,VGood,4.0
Penny,1891,47070000,Fine,5.0
Penny,1891,47070000,VFine,7.0
Penny,1891,47070000,EFine,15.0
Penny,1891,47070000,AUncirculated,27.0
Penny,1891,47070000,MintState60,60.0
Penny,1891,47070000,MintState63,80.0
Penny,1891,47070000,Proof,150.0
Penny,1892,37647087,Good,3.0
Penny,1892,37647087,VGood,4.0
Penny,1892,37647087,Fine,5.0
Penny,1892,37647087,VFine,8.0
Penny,1892,37647087,EFine,20.0
Penny,1892,37647087,AUncirculated,27.0
Penny,1892,37647087,MintState60,60.0
Penny,1892,37647087,MintState63,80.0
Penny,1892,37647087,Proof,150.0
Penny,1893,46640000,Good,3.0
Penny,1893,46640000,VGood,4.0
Penny,1893,46640000,Fine,5.0
Penny,1893,46640000,VFine,8.0
Penny,1893,46640000,EFine,20.0
Penny,1893,46640000,AUncirculated,27.0
Penny,1893,46640000,MintState60,60.0
Penny,1893,46640000,MintState63,80.0
Penny,1893,46640000,Proof,150.0
Penny,1894,16749500,Good,5.0
Penny,1894,16749500,VGood,6.0
Penny,1894,16749500,Fine,15.0
Penny,1894,16749500,VFine,20.0
Penny,1894,16749500,EFine,50.0
Penny,1894,16749500,AUncirculated,70.0
Penny,1894,16749500,MintState60,85.0
Penny,1894,16749500,MintState63,115.0
Penny,1894,16749500,Proof,150.0
Penny,1895,38341574,Good,3.0
Penny,1895,38341574,VGood,4.0
Penny,1895,38341574,Fine,5.0
Penny,1895,38341574,VFine,8.0
Penny,1895,38341574,EFine,15.0
Penny,1895,38341574,AUncirculated,25.0
Penny,1895,38341574,MintState60,45.0
Penny,1895,38341574,MintState63,65.0
Penny,1895,38341574,Proof,160.0
Penny,1896,39055431,Good,3.0
Penny,1896,39055431,VGood,4.0
Penny,1896,39055431,Fine,5.0
Penny,1896,39055431,VFine,8.0
Penny,1896,39055431,EFine,15.0
Penny,1896,39055431,AUncirculated,25.0
Penny,1896,39055431,MintState60,45.0
Penny,1896,39055431,MintState63,65.0
Penny,1896,39055431,Proof,150.0
Penny,1897,50464392,Good,3.0
Penny,1897,50464392,VGood,4.0
Penny,1897,50464392,Fine,5.0
Penny,1897,50464392,VFine,8.0
Penny,1897,50464392,EFine,15.0
Penny,1897,50464392,AUncirculated,25.0
Penny,1897,50464392,MintState60,45.0
Penny,1897,50464392,MintState63,65.0
Penny,1897,50464392,Proof,150.0
Penny,1898,49821284,Good,3.0
Penny,1898,49821284,VGood,4.0
Penny,1898,49821284,Fine,5.0
Penny,1898,49821284,VFine,8.0
Penny,1898,49821284,EFine,15.0
Penny,1898,49821284,AUncirculated,25.0
Penny,1898,49821284,MintState60,45.0
Penny,1898,49821284,MintState63,65.0
Penny,1898,49821284,Proof,150.0
Penny,1899,53598000,Good,3.0
Penny,1899,53598000,VGood,4.0
Penny,1899,53598000,Fine,5.0
Penny,1899,53598000,VFine,8.0
Penny,1899,53598000,EFine,15.0
Penny,1899,53598000,AUncirculated,25.0
Penny,1899,53598000,MintState60,45.0
Penny,1899,53598000,MintState63,65.0
Penny,1899,53598000,Proof,150.0
Penny,1900,66831502,Good,2.0
Penny,1900,66831502,VGood,3.0
Penny,1900,66831502,Fine,5.0
Penny,1900,66831502,VFine,6.0
Penny,1900,66831502,EFine,10.0
Penny,1900,66831502,AUncirculated,20.0
Penny,1900,66831502,MintState60,40.0
Penny,1900,66831502,MintState63,60.0
Penny,1900,66831502,Proof,150.0
Penny,1901,79609158,Good,2.0
Penny,1901,79609158,VGood,3.0
Penny,1901,79609158,Fine,5.0
Penny,1901,79609158,VFine,6.0
Penny,1901,79609158,EFine,10.0
Penny,1901,79609158,AUncirculated,20.0
Penny,1901,79609158,MintState60,40.0
Penny,1901,79609158,MintState63,60.0
Penny,1901,79609158,Proof,150.0
Penny,1902,87374704,Good,2.0
Penny,1902,87374704,VGood,3.0
Penny,1902,87374704,Fine,5.0
Penny,1902,87374704,VFine,6.0
Penny,1902,87374704,EFine,10.0
Penny,1902,87374704,AUncirculated,20.0
Penny,1902,87374704,MintState60,40.0
Penny,1902,87374704,MintState63,60.0
Penny,1902,87374704,Proof,150.0
Penny,1903,85092703,Good,2.0
Penny,1903,85092703,VGood,3.0
Penny,1903,85092703,Fine,5.0
Penny,1903,85092703,VFine,6.0
Penny,1903,85092703,EFine,10.0
Penny,1903,85092703,AUncirculated,20.0
Penny,1903,85092703,MintState60,40.0
Penny,1903,85092703,MintState63,60.0
Penny,1903,85092703,Proof,150.0
Penny,1904,61326198,Good,2.0
Penny,1904,61326198,VGood,3.0
Penny,1904,61326198,Fine,5.0
Penny,1904,61326198,VFine,6.0
Penny,1904,61326198,EFine,10.0
Penny,1904,61326198,AUncirculated,20.0
Penny,1904,61326198,MintState60,40.0
Penny,1904,61326198,MintState63,60.0
Penny,1904,61326198,Proof,150.0
Penny,1905,80717011,Good,2.0
Penny,1905,80717011,VGood,3.0
Penny,1905,80717011,Fine,5.0
Penny,1905,80717011,VFine,6.0
Penny,1905,80717011,EFine,10.0
Penny,1905,80717011,AUncirculated,20.0
Penny,1905,80717011,MintState60,40.0
Penny,1905,80717011,MintState63,60.0
Penny,1905,80717011,Proof,150.0
Penny,1906,96020530,Good,2.0
Penny,1906,96020530,VGood,3.0
Penny,1906,96020530,Fine,5.0
Penny,1906,96020530,VFine,6.0
Penny,1906,96020530,EFine,10.0
Penny,1906,96020530,AUncirculated,20.0
Penny,1906,96020530,MintState60,40.0
Penny,1906,96020530,MintState63,60.0
Penny,1906,96020530,Proof,150.0
Penny,1907,108137143,Good,2.0
Penny,1907,108137143,VGood,3.0
Penny,1907,108137143,Fine,5.0
Penny,1907,108137143,VFine,6.0
Penny,1907,108137143,EFine,10.0
Penny,1907,108137143,AUncirculated,20.0
Penny,1907,108137143,MintState60,40.0
Penny,1907,108137143,MintState63,60.0
Penny,1907,108137143,Proof,150.0
Penny,1908,32326367,Good,2.0
Penny,1908,32326367,VGood,3.0
Penny,1908,32326367,Fine,5.0
Penny,1908,32326367,VFine,6.0
Penny,1908,32326367,EFine,10.0
Penny,1908,32326367,AUncirculated,20.0
Penny,1908,32326367,MintState60,40.0
Penny,1908,32326367,MintState63,60.0
Penny,1908,32326367,Proof,150.0
Penny,1909,115066088,Good,12.0
Penny,1909,115066088,VGood,15.0
Penny,1909,115066088,Fine,17.0
Penny,1909,115066088,VFine,20.0
Penny,1909,115066088,EFine,25.0
Penny,1909,115066088,AUncirculated,30.0
Penny,1909,115066088,MintState60,45.0
Penny,1909,115066088,MintState63,65.0
Penny,1909,115066088,Proof,150.0
Penny,1910,146801218,Good,0.45
Penny,1910,146801218,VGood,0.6
Penny,1910,146801218,Fine,1.0
Penny,1910,146801218,VFine,1.5
Penny,1910,146801218,EFine,4.0
Penny,1910,146801218,AUncirculated,10.0
Penny,1910,146801218,MintState60,18.0
Penny,1910,146801218,MintState63,25.0
Penny,1911,113849787,Good,0.5
Penny,1911,113849787,VGood,0.7
Penny,1911,113849787,Fine,1.5
Penny,1911,113849787,VFine,2.5
Penny,1911,113849787,EFine,6.0
Penny,1911,113849787,AUncirculated,11.0
Penny,1911,113849787,MintState60,21.0
Penny,1911,113849787,MintState63,50.0
Penny,1912,78564060,Good,1.25
Penny,1912,78564060,VGood,1.65
Penny,1912,78564060,Fine,2.25
Penny,1912,78564060,VFine,5.5
Penny,1912,78564060,EFine,13.0
Penny,1912,78564060,AUncirculated,25.0
Penny,1912,78564060,MintState60,35.0
Penny,1912,78564060,MintState63,50.0
Penny,1913,92336352,Good,0.85
Penny,1913,92336352,VGood,1.0
Penny,1913,92336352,Fine,2.0
Penny,1913,92336352,VFine,4.0
Penny,1913,92336352,EFine,18.0
Penny,1913,92336352,AUncirculated,27.0
Penny,1913,92336352,MintState60,35.0
Penny,1913,92336352,MintState63,55.0
Penny,1914,76431432,Good,0.85
Penny,1914,76431432,VGood,1.1
Penny,1914,76431432,Fine,2.0
Penny,1914,76431432,VFine,6.0
Penny,1914,76431432,EFine,20.0
Penny,1914,76431432,AUncirculated,40.0
Penny,1914,76431432,MintState60,55.0
Penny,1914,76431432,MintState63,70.0
Penny,1915,51142120,Good,1.75
Penny,1915,51142120,VGood,2.75
Penny,1915,51142120,Fine,5.0
Penny,1915,51142120,VFine,18.0
Penny,1915,51142120,EFine,55.0
Penny,1915,51142120,AUncirculated,70.0
Penny,1915,51142120,MintState60,90.0
Penny,1915,51142120,MintState63,105.0
Penny,1916,167789677,Good,0.5
Penny,1916,167789677,VGood,0.6
Penny,1916,167789677,Fine,0.8
Penny,1916,167789677,VFine,2.0
Penny,1916,167789677,EFine,8.0
Penny,1916,167789677,AUncirculated,13.0
Penny,1916,167789677,MintState60,18.0
Penny,1916,167789677,MintState63,35.0
Penny,1917,251549785,Good,0.35
Penny,1917,251549785,VGood,0.45
Penny,1917,251549785,Fine,0.5
Penny,1917,251549785,VFine,2.0
Penny,1917,251549785,EFine,4.0
Penny,1917,251549785,AUncirculated,10.0
Penny,1917,251549785,MintState60,16.0
Penny,1917,251549785,MintState63,30.0
Penny,1918,335934634,Good,0.25
Penny,1918,335934634,VGood,0.35
Penny,1918,335934634,Fine,0.55
Penny,1918,335934634,VFine,1.5
Penny,1918,335934634,EFine,3.0
Penny,1918,335934634,AUncirculated,8.0
Penny,1918,335934634,MintState60,16.0
Penny,1918,335934634,MintState63,27.0
Penny,1919,449175000,Good,0.25
Penny,1919,449175000,VGood,0.35
Penny,1919,449175000,Fine,0.4
Penny,1919,449175000,VFine,1.0
Penny,1919,449175000,EFine,3.25
Penny,1919,449175000,AUncirculated,5.0
Penny,1919,449175000,MintState60,14.0
Penny,1919,449175000,MintState63,28.0
Penny,1920,359445500,Good,0.2
Penny,1920,359445500,VGood,0.3
Penny,1920,359445500,Fine,0.45
Penny,1920,359445500,VFine,0.75
Penny,1920,359445500,EFine,2.5
Penny,1920,359445500,AUncirculated,6.0
Penny,1920,359445500,MintState60,15.0
Penny,1920,359445500,MintState63,28.0
Penny,1921,39157000,Good,0.5
Penny,1921,39157000,VGood,0.6
Penny,1921,39157000,Fine,1.3
Penny,1921,39157000,VFine,2.1
Penny,1921,39157000,EFine,9.0
Penny,1921,39157000,AUncirculated,22.0
Penny,1921,39157000,MintState60,50.0
Penny,1921,39157000,MintState63,80.0
Penny,1922,7160000,Good,20.0
Penny,1922,7160000,VGood,25.0
Penny,1922,7160000,Fine,28.0
Penny,1922,7160000,VFine,30.0
Penny,1922,7160000,EFine,40.0
Penny,1922,7160000,AUncirculated,75.0
Penny,1922,7160000,MintState60,110.0
